subject,country,country_name,lottery,z1,z2,p1,ce
750,8,Costa Rica,12,20.0,0.0,0.75,11.75
750,8,Costa Rica,13,20.0,0.0,0.875,13.75
750,8,Costa Rica,14,20.0,5.0,0.875,13.75
750,8,Costa Rica,23,-5.0,0.0,0.5,-2.75
750,8,Costa Rica,24,-10.0,0.0,0.5,-6.25
750,8,Costa Rica,25,-20.0,0.0,0.5,-9.75
750,8,Costa Rica,26,-20.0,-5.0,0.5,-12.25
750,8,Costa Rica,27,-20.0,-10.0,0.5,-15.25
750,8,Costa Rica,28,-20.0,0.0,0.125,-4.25
750,8,Costa Rica,29,-20.0,-5.0,0.125,-8.25
750,8,Costa Rica,30,-20.0,0.0,0.25,-9.75
750,8,Costa Rica,31,-20.0,0.0,0.375,-11.75
750,8,Costa Rica,32,-20.0,0.0,0.625,-15.75
750,8,Costa Rica,33,-20.0,0.0,0.75,-16.75
750,8,Costa Rica,34,-20.0,0.0,0.875,-17.75
750,8,Costa Rica,35,-20.0,-5.0,0.875,-17.75
750,8,Costa Rica,44,20.0,0.0,0.5,8.75
751,8,Costa Rica,1,5.0,0.0,0.5,1.75
751,8,Costa Rica,2,10.0,0.0,0.5,1.75
751,8,Costa Rica,3,20.0,0.0,0.5,3.75
751,8,Costa Rica,4,30.0,0.0,0.5,8.75
751,8,Costa Rica,5,30.0,10.0,0.5,15.75
751,8,Costa Rica,6,30.0,20.0,0.5,23.25
751,8,Costa Rica,7,20.0,0.0,0.125,4.25
751,8,Costa Rica,8,20.0,5.0,0.125,7.75
751,8,Costa Rica,9,20.0,0.0,0.25,4.75
751,8,Costa Rica,10,20.0,0.0,0.375,3.75
751,8,Costa Rica,11,20.0,0.0,0.625,9.25
751,8,Costa Rica,12,20.0,0.0,0.75,8.25
751,8,Costa Rica,13,20.0,0.0,0.875,9.75
751,8,Costa Rica,14,20.0,5.0,0.875,9.75
751,8,Costa Rica,23,-5.0,0.0,0.5,-2.75
751,8,Costa Rica,24,-10.0,0.0,0.5,-6.25
751,8,Costa Rica,25,-20.0,0.0,0.5,-9.75
751,8,Costa Rica,26,-20.0,-5.0,0.5,-10.25
751,8,Costa Rica,27,-20.0,-10.0,0.5,-13.25
751,8,Costa Rica,28,-20.0,0.0,0.125,-10.25
751,8,Costa Rica,29,-20.0,-5.0,0.125,-10.25
751,8,Costa Rica,30,-20.0,0.0,0.25,-6.25
751,8,Costa Rica,31,-20.0,0.0,0.375,-10.25
751,8,Costa Rica,32,-20.0,0.0,0.625,-13.75
751,8,Costa Rica,33,-20.0,0.0,0.75,-12.25
751,8,Costa Rica,34,-20.0,0.0,0.875,-13.75
751,8,Costa Rica,35,-20.0,-5.0,0.875,-14.25
751,8,Costa Rica,44,20.0,0.0,0.5,6.75
752,8,Costa Rica,1,5.0,0.0,0.5,2.25
752,8,Costa Rica,2,10.0,0.0,0.5,4.75
752,8,Costa Rica,3,20.0,0.0,0.5,9.25
752,8,Costa Rica,4,30.0,0.0,0.5,10.25
752,8,Costa Rica,5,30.0,10.0,0.5,19.25
752,8,Costa Rica,6,30.0,20.0,0.5,29.75
752,8,Costa Rica,7,20.0,0.0,0.125,0.25
752,8,Costa Rica,8,20.0,5.0,0.125,5.25
752,8,Costa Rica,9,20.0,0.0,0.25,1.25
752,8,Costa Rica,10,20.0,0.0,0.375,1.75
752,8,Costa Rica,11,20.0,0.0,0.625,9.75
752,8,Costa Rica,12,20.0,0.0,0.75,19.75
752,8,Costa Rica,13,20.0,0.0,0.875,19.25
752,8,Costa Rica,14,20.0,5.0,0.875,18.75
752,8,Costa Rica,23,-5.0,0.0,0.5,-2.75
752,8,Costa Rica,24,-10.0,0.0,0.5,-5.25
752,8,Costa Rica,25,-20.0,0.0,0.5,-13.75
752,8,Costa Rica,26,-20.0,-5.0,0.5,-15.75
752,8,Costa Rica,27,-20.0,-10.0,0.5,-16.25
752,8,Costa Rica,28,-20.0,0.0,0.125,-0.25
752,8,Costa Rica,29,-20.0,-5.0,0.125,-6.25
752,8,Costa Rica,30,-20.0,0.0,0.25,-5.75
752,8,Costa Rica,31,-20.0,0.0,0.375,-8.75
752,8,Costa Rica,32,-20.0,0.0,0.625,-14.25
752,8,Costa Rica,33,-20.0,0.0,0.75,-19.75
752,8,Costa Rica,34,-20.0,0.0,0.875,-18.75
752,8,Costa Rica,35,-20.0,-5.0,0.875,-19.25
752,8,Costa Rica,44,20.0,0.0,0.5,10.75
753,8,Costa Rica,1,5.0,0.0,0.5,3.25
753,8,Costa Rica,2,10.0,0.0,0.5,7.25
753,8,Costa Rica,3,20.0,0.0,0.5,9.75
753,8,Costa Rica,4,30.0,0.0,0.5,10.25
753,8,Costa Rica,5,30.0,10.0,0.5,20.25
753,8,Costa Rica,6,30.0,20.0,0.5,27.75
753,8,Costa Rica,7,20.0,0.0,0.125,7.75
753,8,Costa Rica,8,20.0,5.0,0.125,11.75
753,8,Costa Rica,9,20.0,0.0,0.25,10.25
753,8,Costa Rica,10,20.0,0.0,0.375,10.25
753,8,Costa Rica,11,20.0,0.0,0.625,13.25
753,8,Costa Rica,12,20.0,0.0,0.75,14.25
753,8,Costa Rica,13,20.0,0.0,0.875,16.25
753,8,Costa Rica,14,20.0,5.0,0.875,16.25
753,8,Costa Rica,23,-5.0,0.0,0.5,-2.75
753,8,Costa Rica,24,-10.0,0.0,0.5,-3.75
753,8,Costa Rica,25,-20.0,0.0,0.5,-5.25
753,8,Costa Rica,26,-20.0,-5.0,0.5,-6.75
753,8,Costa Rica,27,-20.0,-10.0,0.5,-10.25
753,8,Costa Rica,28,-20.0,0.0,0.125,-3.75
753,8,Costa Rica,29,-20.0,-5.0,0.125,-6.25
753,8,Costa Rica,30,-20.0,0.0,0.25,-3.75
753,8,Costa Rica,31,-20.0,0.0,0.375,-3.75
753,8,Costa Rica,32,-20.0,0.0,0.625,-4.25
753,8,Costa Rica,33,-20.0,0.0,0.75,-4.25
753,8,Costa Rica,34,-20.0,0.0,0.875,-4.75
753,8,Costa Rica,35,-20.0,-5.0,0.875,-6.75
753,8,Costa Rica,44,20.0,0.0,0.5,10.75
754,8,Costa Rica,1,5.0,0.0,0.5,3.25
754,8,Costa Rica,2,10.0,0.0,0.5,6.75
754,8,Costa Rica,3,20.0,0.0,0.5,14.25
754,8,Costa Rica,4,30.0,0.0,0.5,18.25
754,8,Costa Rica,5,30.0,10.0,0.5,22.25
754,8,Costa Rica,6,30.0,20.0,0.5,28.25
754,8,Costa Rica,7,20.0,0.0,0.125,6.25
754,8,Costa Rica,8,20.0,5.0,0.125,11.75
754,8,Costa Rica,9,20.0,0.0,0.25,8.25
754,8,Costa Rica,10,20.0,0.0,0.375,9.75
754,8,Costa Rica,11,20.0,0.0,0.625,14.25
754,8,Costa Rica,12,20.0,0.0,0.75,16.25
754,8,Costa Rica,13,20.0,0.0,0.875,18.75
754,8,Costa Rica,14,20.0,5.0,0.875,19.75
754,8,Costa Rica,23,-5.0,0.0,0.5,-2.75
754,8,Costa Rica,24,-10.0,0.0,0.5,-4.25
754,8,Costa Rica,25,-20.0,0.0,0.5,-8.25
754,8,Costa Rica,26,-20.0,-5.0,0.5,-12.25
754,8,Costa Rica,27,-20.0,-10.0,0.5,-14.25
754,8,Costa Rica,28,-20.0,0.0,0.125,-2.25
754,8,Costa Rica,29,-20.0,-5.0,0.125,-6.25
754,8,Costa Rica,30,-20.0,0.0,0.25,-4.25
754,8,Costa Rica,31,-20.0,0.0,0.375,-6.25
754,8,Costa Rica,32,-20.0,0.0,0.625,-12.25
754,8,Costa Rica,33,-20.0,0.0,0.75,-14.25
754,8,Costa Rica,34,-20.0,0.0,0.875,-16.25
754,8,Costa Rica,35,-20.0,-5.0,0.875,-16.25
754,8,Costa Rica,44,20.0,0.0,0.5,10.75
755,8,Costa Rica,1,5.0,0.0,0.5,3.75
755,8,Costa Rica,2,10.0,0.0,0.5,6.75
755,8,Costa Rica,3,20.0,0.0,0.5,12.75
755,8,Costa Rica,4,30.0,0.0,0.5,14.75
755,8,Costa Rica,5,30.0,10.0,0.5,21.75
755,8,Costa Rica,6,30.0,20.0,0.5,27.75
755,8,Costa Rica,7,20.0,0.0,0.125,5.75
755,8,Costa Rica,8,20.0,5.0,0.125,9.75
755,8,Costa Rica,9,20.0,0.0,0.25,3.75
755,8,Costa Rica,10,20.0,0.0,0.375,5.75
755,8,Costa Rica,11,20.0,0.0,0.625,13.75
755,8,Costa Rica,12,20.0,0.0,0.75,15.75
755,8,Costa Rica,13,20.0,0.0,0.875,19.75
755,8,Costa Rica,14,20.0,5.0,0.875,19.75
755,8,Costa Rica,23,-5.0,0.0,0.5,-2.75
755,8,Costa Rica,24,-10.0,0.0,0.5,-5.75
755,8,Costa Rica,25,-20.0,0.0,0.5,-16.75
755,8,Costa Rica,26,-20.0,-5.0,0.5,-9.75
755,8,Costa Rica,27,-20.0,-10.0,0.5,-15.75
755,8,Costa Rica,28,-20.0,0.0,0.125,-3.75
