subject,z1,z2,p1,ce
103014321,6.0,0.0,0.5,2.874999996
103014321,6.0,0.0,0.5,1.62499998
103014321,8.0,0.0,0.5,3.9
103014321,8.0,0.0,0.5,2.125
103014321,10.0,0.0,0.5,4.875
103014321,10.0,0.0,0.5,2.75000005
103014322,6.0,0.0,0.5,3.75
103014322,6.0,0.0,0.5,3.75
103014322,8.0,0.0,0.5,4.60000004
103014322,8.0,0.0,0.5,4.75
103014322,10.0,0.0,0.5,5.75000005
103014322,10.0,0.0,0.5,5.75000005
103014323,6.0,0.0,0.5,2.874999996
103014323,6.0,0.0,0.5,2.874999996
103014323,8.0,0.0,0.5,3.699999988
103014323,8.0,0.0,0.5,3.875
103014323,10.0,0.0,0.5,4.624999985
103014323,10.0,0.0,0.5,4.624999985
103014324,6.0,0.0,0.5,2.874999996
103014324,6.0,0.0,0.5,2.874999996
103014324,8.0,0.0,0.5,3.9
103014324,8.0,0.0,0.5,3.875
103014324,10.0,0.0,0.5,4.875
103014324,10.0,0.0,0.5,4.875
103014325,6.0,0.0,0.5,2.12500002
103014325,6.0,0.0,0.5,2.37500001
103014325,8.0,0.0,0.5,3.10000004
103014325,8.0,0.0,0.5,3.375
103014325,10.0,0.0,0.5,3.62499995
103014325,10.0,0.0,0.5,4.125
103016402,6.0,0.0,0.5,2.874999996
103016402,6.0,0.0,0.5,3.125000004
103016402,8.0,0.0,0.5,3.9
103016402,8.0,0.0,0.5,4.125
103016402,10.0,0.0,0.5,4.375
103016402,10.0,0.0,0.5,4.875
103016403,6.0,0.0,0.5,3.375
103016403,8.0,0.0,0.5,5.5
103016403,10.0,0.0,0.5,4.875
103016403,10.0,0.0,0.5,6.50000005
103016404,6.0,0.0,0.5,1.875
103016404,8.0,0.0,0.5,1.875
103016404,10.0,0.0,0.5,1.5000000499999997
103016405,6.0,0.0,0.5,3.75
103016405,6.0,0.0,0.5,3.75
103016405,8.0,0.0,0.5,3.699999988
103016405,8.0,0.0,0.5,4.75
103016405,10.0,0.0,0.5,4.875
103016405,10.0,0.0,0.5,5.75000005
103016406,6.0,0.0,0.5,2.37500001
103016406,6.0,0.0,0.5,1.875
103016406,8.0,0.0,0.5,3.5
103016406,8.0,0.0,0.5,2.875
103016406,10.0,0.0,0.5,4.125
103016406,10.0,0.0,0.5,3.62499995
103016407,6.0,0.0,0.5,2.12500002
103016407,6.0,0.0,0.5,2.37500001
103016407,8.0,0.0,0.5,3.5
103016407,8.0,0.0,0.5,3.875
103016407,10.0,0.0,0.5,3.87500005
103016407,10.0,0.0,0.5,4.875
103016408,6.0,0.0,0.5,2.874999996
103016408,6.0,0.0,0.5,1.875
